osm_id,name,place,population,municipality,state,country,dist_to_corridor_km
7800605552,Cerro Gordo,hamlet,,,,,4.994393890025147
7804726622,La Palma,neighbourhood,,,,,4.302400770892013
7804726623,Ejido Soledad,hamlet,,,,,2.997244578513858
7804726624,Planta del Carmen,neighbourhood,,,,,2.4218083853598062
7804726625,Real del Potosí,neighbourhood,,,,,2.166284981764309
7804726636,Los Gómez,village,,,,,0.6752703466339073
7805119927,Bosques La Florida,neighbourhood,,,,,1.0694066457518638
7805145396,Granjas de la Florida,neighbourhood,132,,,,1.9677007090041827
7805145571,San Nicolás de Jassos,village,,,,,0.43004729290467897
7805183981,Laguna de Santa Rita,village,,,,,2.280631048614555
7832544879,Residencial Vittanova,neighbourhood,,,,,2.887543938483077
7861310578,Calderón,hamlet,,,,,4.112962404275443
7861314399,Portezuelo,village,,,,,4.372553959466593
7880276385,Fraccionamiento Flores del Aguaje,neighbourhood,,,,,3.1612190091452743
7891555215,Industrias Químicas de México,locality,,,,,1.029030425349168
7907030616,Fraccionamiento Puente Sol,neighbourhood,,,,,3.3459762226477023
8112808286,Zona Centro,neighbourhood,,,,,1.3984332641954755
8112828661,Colonia Bellavista,neighbourhood,,,,,1.0647696057124194
8122021120,Colonia Mendez,neighbourhood,,,,,2.0326277905752157
8122021121,Fraccionamiento Lomas del Mirador,neighbourhood,,,,,2.110789293954036
9051544210,Uno Dicha,hamlet,,,,,1.633126135541811
9051646475,Estación Cuatro Sinclair,locality,,,,,3.0260040281576597
9054220480,La Ladrillera,hamlet,,,,,3.62951999603713
9054220482,Tanchán,hamlet,,,,,2.934773263979318
9054220488,El Caracol,hamlet,,,,,2.3275494249037743
9054635301,Ejido Tancoco,hamlet,,,,,0.22393184789875364
9054635303,El Porvenir,hamlet,,,,,2.9764176016191732
9054658516,Sinclair,locality,,,,,1.7221710179554235
9054678639,Estación Tres Águila,locality,,,,,2.052839534687769
9139092573,Fraccionamiento Las Delicias,neighbourhood,,,,,0.4444758275476915
9140778705,Fraccionamiento Misión de San Miguel,neighbourhood,,,,,0.3310561192429713
9140778706,Ejido La Raya,hamlet,,,,,1.215261999910787
9140778708,Ejido Tampaya,neighbourhood,,,,,0.5553675625571527
9140778709,Colonia Troncones,neighbourhood,,,,,4.376968933320567
9140778710,El Verde,hamlet,,,,,4.611265621450292
9140778713,Colonia Troncones y la Corriente,neighbourhood,,,,,4.80723459003311
9140895917,Colonia Magisterial,neighbourhood,,,,,3.5734275136198517
