osm_id,name,place,dist_to_co
273584290,Tampico,city,0.6321666017508721
287596853,Nautla,town,0.1199160162609542
472255717,Poza Rica,city,0.7450184466121
472257693,Papantla de Olarte,town,2.3443140987605084
472257731,Coatzintla,town,4.2045411771932395
472257748,Álamo,town,0.8745428230755625
472257760,Cerro Azul,town,0.2883749967458681
472257772,José Cardel,town,0.6275796928412982
472257774,Naranjos,town,0.49271943586551875
472257782,Valente Díaz,town,0.5163866737578202
472257789,Benito Juárez,village,0.28937745645343665
472257805,Anáhuac,village,0.5006347373871626
472257815,Gutiérrez Zamora,town,0.9123425237015409
472258089,Zempoala,town,3.302394104402361
472258142,Vega de Alatorre,town,0.3061635153836788
472258195,Hidalgo,village,3.7725737286952437
472258214,Cabezas,village,1.7415711423210658
472258222,Úrsulo Galván,town,2.593545928449133
472258254,Emilio Carranza,village,0.5131957880304345
472258261,Primero de Mayo (Los Mangos),village,3.4116111228170496
472258275,Chinampa de Gorostiza,town,4.025276259270448
472258329,Potrero del Llano,village,1.8716560983230441
472258398,Ozuluama de Mascareñas,town,1.0348173413313178
472258537,Estero del Ídolo,village,0.7255615855751864
472259110,Delfino Victoria - Santa Fe,village,0.8021771678773346
472259479,La Gloria,village,1.5690889401595596
472259531,Colonia las Flores,village,0.9337916658648373
472259560,Arroyo del Maíz 1,hamlet,3.060547092196597
472259588,Chapopote Núñez,village,0.47287152524984605
472259624,Palma Sola,village,0.013359429773856806
472259758,Tampico Alto,town,0.23191813435475842
472259765,Casitas,village,0.0862493802078656
472259907,Amatlán,village,3.284787513730584
472259918,Kilómetro Veintidós,village,0.17158449101049686
472260022,Tinajitas,village,3.2209446262994983
472260061,Carrillo Puerto (Santa Rosa),village,4.947057351077011
472260264,Tierra Blanca Booxter,village,0.03565988677582139
472260348,San Isidro,village,0.7290576011284582
472260389,La Concepción,village,2.902894824910827
472260472,Barra de Chachalacas,village,4.871837042123311
472260478,El Tajín,village,4.753866342177747
472260521,Santa Rita,hamlet,1.5897547410803294
472260550,Zacamixtle,village,1.1376545715696702
472260558,Corralillos,village,3.3829251760662618
472260566,San Julián,village,0.364439131035019
472260584,La Guadalupe,village,0.2632643024273104
472260591,Las Higueras,village,1.4491476148441809
472260635,Nicolás Blanco (San Pancho),village,0.20907412029281255
472260636,La Unión,village,0.655820954780863
472260640,Hornitos,village,4.414511541454425
472260643,El Paraíso (La Charca),village,2.695850014011798
472260647,El Farallón,village,1.0075276889883173
472260678,El Mollejon,hamlet,3.3617494207039944
472260696,Hidalgo Amajac,village,2.4787420828077353
472260701,Escolín de Olarte,hamlet,1.58436801087042
472260712,Buenos Aires (San Isidro),village,0.1626044455737068
472260717,Agua Nacida,village,2.2358659115994683
473373216,El Palmar,hamlet,4.831119468834299
473373230,Ricardo Flores Magón,hamlet,0.12477846002476506
473373239,La Antigua,hamlet,0.10224015416331429
473373246,Salmoral Parte del Sur,hamlet,1.6788448262333666
473373273,Paso del Cedro,hamlet,0.22650627631083722
